model_name,feature_name,rep_idx,baseline_auc,permuted_auc,auc_drop
rf,gamma_CP_rx1,59,0.892857142857143,0.897321428571428,-0.0044642857142857
logistic,gamma_CP_rx2,59,0.904974489795918,0.865433673469388,0.0395408163265307
rf,gamma_CP_rx2,59,0.892857142857143,0.850765306122449,0.0420918367346936
logistic,a_FP_RHCP_rx1,59,0.904974489795918,0.896045918367347,0.0089285714285714
rf,a_FP_RHCP_rx1,59,0.892857142857143,0.899234693877551,-0.00637755102040816
logistic,a_FP_LHCP_rx1,59,0.904974489795918,0.779336734693878,0.125637755102041
rf,a_FP_LHCP_rx1,59,0.892857142857143,0.887755102040816,0.00510204081632659
logistic,a_FP_RHCP_rx2,59,0.904974489795918,0.914859693877551,-0.00988520408163274
rf,a_FP_RHCP_rx2,59,0.892857142857143,0.889987244897959,0.00286989795918369
logistic,a_FP_LHCP_rx2,59,0.904974489795918,0.887755102040816,0.017219387755102
rf,a_FP_LHCP_rx2,59,0.892857142857143,0.884885204081633,0.00797193877551017
logistic,gamma_CP_rx1,60,0.904974489795918,0.880102040816326,0.024872448979592
rf,gamma_CP_rx1,60,0.892857142857143,0.889349489795918,0.00350765306122458
logistic,gamma_CP_rx2,60,0.904974489795918,0.874681122448979,0.0302933673469389
rf,gamma_CP_rx2,60,0.892857142857143,0.862723214285714,0.0301339285714285
logistic,a_FP_RHCP_rx1,60,0.904974489795918,0.896045918367347,0.00892857142857151
rf,a_FP_RHCP_rx1,60,0.892857142857143,0.895408163265306,-0.00255102040816335
logistic,a_FP_LHCP_rx1,60,0.904974489795918,0.833864795918367,0.0711096938775512
rf,a_FP_LHCP_rx1,60,0.892857142857143,0.900988520408163,-0.00813137755102045
logistic,a_FP_RHCP_rx2,60,0.904974489795918,0.906887755102041,-0.00191326530612246
rf,a_FP_RHCP_rx2,60,0.892857142857143,0.896683673469388,-0.00382653061224492
logistic,a_FP_LHCP_rx2,60,0.904974489795918,0.887117346938776,0.0178571428571428
rf,a_FP_LHCP_rx2,60,0.892857142857143,0.879783163265306,0.0130739795918365
logistic,gamma_CP_rx1,61,0.904974489795918,0.885841836734694,0.0191326530612247
rf,gamma_CP_rx1,61,0.892857142857143,0.891262755102041,0.00159438775510201
logistic,gamma_CP_rx2,61,0.904974489795918,0.861607142857143,0.0433673469387758
rf,gamma_CP_rx2,61,0.892857142857143,0.873086734693877,0.0197704081632653
logistic,a_FP_RHCP_rx1,61,0.904974489795918,0.896045918367347,0.00892857142857151
rf,a_FP_RHCP_rx1,61,0.892857142857143,0.89859693877551,-0.00573979591836749
logistic,a_FP_LHCP_rx1,61,0.904974489795918,0.833864795918367,0.071109693877551
rf,a_FP_LHCP_rx1,61,0.892857142857143,0.880420918367347,0.012436224489796
logistic,a_FP_RHCP_rx2,61,0.904974489795918,0.912627551020408,-0.00765306122448994
rf,a_FP_RHCP_rx2,61,0.892857142857143,0.893176020408163,-0.000318877551020336
logistic,a_FP_LHCP_rx2,61,0.904974489795918,0.880102040816326,0.0248724489795918
rf,a_FP_LHCP_rx2,61,0.892857142857143,0.894132653061224,-0.00127551020408168
logistic,gamma_CP_rx1,62,0.904974489795918,0.897321428571428,0.00765306122448983
rf,gamma_CP_rx1,62,0.892857142857143,0.897321428571428,-0.0044642857142857
logistic,gamma_CP_rx2,62,0.904974489795918,0.849170918367347,0.0558035714285714
rf,gamma_CP_rx2,62,0.892857142857143,0.838647959183673,0.0542091836734693
logistic,a_FP_RHCP_rx1,62,0.904974489795918,0.894132653061224,0.010841836734694
rf,a_FP_RHCP_rx1,62,0.892857142857143,0.896205357142857,-0.0033482142857143
logistic,a_FP_LHCP_rx1,62,0.904974489795918,0.854910714285714,0.050063775510204
rf,a_FP_LHCP_rx1,62,0.892857142857143,0.889030612244898,0.00382653061224481
logistic,a_FP_RHCP_rx2,62,0.904974489795918,0.916454081632653,-0.0114795918367347
rf,a_FP_RHCP_rx2,62,0.892857142857143,0.896045918367347,-0.00318877551020413
logistic,a_FP_LHCP_rx2,62,0.904974489795918,0.892857142857143,0.0121173469387755
rf,a_FP_LHCP_rx2,62,0.892857142857143,0.877551020408163,0.0153061224489794
logistic,gamma_CP_rx1,63,0.904974489795918,0.86734693877551,0.0376275510204084
rf,gamma_CP_rx1,63,0.892857142857143,0.897640306122449,-0.00478316326530615
logistic,gamma_CP_rx2,63,0.904974489795918,0.860331632653061,0.0446428571428573
rf,gamma_CP_rx2,63,0.892857142857143,0.837053571428571,0.0558035714285713
logistic,a_FP_RHCP_rx1,63,0.904974489795918,0.885841836734694,0.0191326530612245
rf,a_FP_RHCP_rx1,63,0.892857142857143,0.902742346938775,-0.00988520408163274
