case_name,scenario,polarization,pos_id,x_m,y_m,label,valid_flag,r_CP,a_FP,fp_idx_rx1,fp_idx_rx2,rss_rx1_db,rss_rx2_db,fp_energy_gap_db,rise_time_ns,mean_excess_delay_ns,rms_delay_spread_ns,max_excess_delay_ns,kurtosis_pdp,skewness_pdp,fp_energy_db,total_energy_db,fp_energy_ratio,fp_amp_norm,peak_to_leading_db,multipath_count,ricean_k_db,valid_for_model,oof_score,oof_pred,fold_id,full_fit_score,baseline_score,proposed_score,baseline_pred,proposed_pred,rescued_by_proposed,harmed_by_proposed,tag_id,geometric_class,material_class,penetration_loss_db,num_hits,hit_objects,hit_materials,criterion
CP_caseB,B,CP,14,5.25,-1.25,1,1,0.1860696398182,0.237461112918736,33,33,-69.2768200347763,-64.4550919045551,5.25840646661592,1.74650698602891,5.00263108957352,5.12006511838833,47.904191616793,29.4908980631564,3.88136665191131,-72.1243624308547,-66.8659559642388,0.310381641201102,0.184730710608806,5.27865402831978,76,-8.7862549503138,1,0.876945518616803,1,1,0.862980901238579,0.85962918748251,0.895806238002522,1,1,0,0,T50,NLOS,LOS,0.585,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,14,5.25,-1.25,1,1,0.486015561746184,0.129526751990428,33,33,-73.6684785660551,-72.4001886593368,8.36799370876011,3.2435129740537,6.64752018172889,6.11594064895739,50.6487025948384,13.1081449888863,2.4733702874961,-81.4023273018554,-73.0343335930953,0.150169098298464,0.160130000615122,6.04672742860715,92,-9.30458209857207,1,0.138302343660198,0,4,0.123245210217712,0.114436118746162,0.114921600951569,0,0,0,0,T50,NLOS,LOS,0.585,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,7,5.25,-1.75,0,1,0.0363749942553935,0.206337635363417,33,34,-74.7015463736618,-62.7939348799164,4.9925396855247,1.99600798403305,3.9908321089995,4.0913286522249,40.6686626746732,15.3176034473175,2.72371169685281,-73.7402802971616,-68.7477406116369,0.31776524797629,0.190098396827988,5.48164074168098,61,-8.22043888859125,1,0.618577811136192,1,1,0.532417632569132,0.73259348871494,0.747639292739939,1,1,0,0,T49,NLOS,NLOS,160674.598,1,metal_cabinet_1,metal,hard_block_material
LP_caseB,B,LP,7,5.25,-1.75,0,1,0.810079051419807,0.222139748002669,34,34,-75.9418993119004,-73.8488607737839,6.58523982905877,2.24550898203717,5.19333769665784,4.91279287357705,41.9161676646939,15.9069162505083,2.62280082594787,-81.4806198412636,-74.8953800122048,0.230634042294938,0.162058815085919,5.80076533064646,79,-9.65624486460921,1,0.183615087406694,0,5,0.143696071422056,0.197055243109197,0.293005163267932,0,0,0,0,T49,NLOS,NLOS,160674.598,1,metal_cabinet_1,metal,hard_block_material
CP_caseB,B,CP,35,5.25,0.25,1,1,1.07919782586234,0.29908954734111,32,32,-66.0353046530725,-66.9660979047656,5.18721267527379,2.24550898203717,3.56793076329139,5.20001475983353,48.4031936128013,32.1277094940016,4.79687718351834,-71.6879139498598,-66.5007012745861,0.30361322303868,0.176720388548739,6.48161066752828,78.5,-7.83135007547094,1,0.968741919564258,1,2,0.965556976421061,0.932044549734936,0.94578417870463,1,1,0,0,T53,NLOS,LOS,0.571,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,35,5.25,0.25,1,1,1.75477057145465,0.167037443957363,32,32,-70.6978998946222,-72.908917491309,7.73953114666593,5.738522954095,6.38123700938915,5.74344533823216,47.904191616793,16.5586914557061,2.97006984976441,-79.5429398245486,-71.8034086778826,0.168824693153626,0.158771480884117,5.21090517655052,83,-10.3446542226168,1,0.437765486177664,0,2,0.44404648869778,0.274848978861225,0.296066804618848,0,0,0,0,T53,NLOS,LOS,0.571,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,42,5.25,0.75,1,1,1.89367591654768,0.255705674440493,32,32,-64.2572073786639,-66.9633346855735,4.51748455440617,1.99600798403304,3.6335222866617,5.14620099884106,44.6606786427393,28.3848622831596,4.37538385455254,-70.1277555828436,-65.6102710284375,0.353394249919714,0.208436689207184,4.91400780160953,72,-7.9211261898423,1,0.928209520708625,1,3,0.938450950197451,0.920105056180834,0.925419323194563,1,1,0,0,T54,NLOS,LOS,0.576,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,42,5.25,0.75,1,1,2.20876610557817,0.161863035922436,32,32,-69.6347716098074,-72.6154094212271,7.60828601398948,4.24151696607021,6.81638935065553,6.49644155007566,55.1397205589128,14.853935593994,2.82919468662346,-78.7333765162688,-71.1250905022793,0.174561311087296,0.141427638507205,6.1602851423391,94,-10.4736004141467,1,0.353804317122086,0,1,0.410983937593212,0.249605090272666,0.267030152911491,0,0,0,0,T54,NLOS,LOS,0.576,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,49,5.25,1.25,1,1,2.43967980923428,0.387990277827823,33,33,-65.1003493218587,-66.2599248037742,4.86819137096367,1.99600798403304,3.7512759461097,5.75175564506369,43.4131736527187,22.7599334868419,4.17917129834991,-70.5483284301818,-65.6801370592182,0.328324401461313,0.192287709257861,5.63740246161869,70,-7.92170527095402,1,0.971915329135503,1,5,0.982378497793592,0.888370352374262,0.941308587377185,1,1,0,0,T55,NLOS,LOS,0.585,1,glass_partition_1,glass,penetration_threshold
LP_caseB,B,LP,49,5.25,1.25,1,1,2.79275903838316,0.225535810120856,33,34,-67.465740212787,-68.712889369934,6.14829319465415,2.49500998004131,4.25462243598198,4.80575899190369,44.9101796407435,34.7804985420501,4.57794882114378,-74.2376079797396,-68.0893147850854,0.248301005859403,0.184768543631493,5.25431329796864,76.5,-8.74358437216792,1,0.890650547335549,1,5,0.885715140811768,0.832734418634011,0.845458257579415,1,1,0,0,T55,NLOS,LOS,0.585,1,glass_partition_1,glass,penetration_threshold
CP_caseB,B,CP,56,5.25,1.75,1,1,3.59715673693097,0.419138869587804,34,34,-61.029437032269,-64.4135718658333,4.31105872447865,1.99600798403304,2.64541967022624,3.46807422602032,43.4131736527187,61.9288057313439,6.67513274855874,-67.0325631715865,-62.7215044471078,0.371238281267223,0.209452675376028,5.30669007007913,53,-7.40712328219738,1,0.999141843595921,1,4,0.998944319275315,0.995289308286687,0.998573179870988,1,1,0,0,T56,LOS,LOS,0,0,,,penetration_threshold
LP_caseB,B,LP,56,5.25,1.75,1,1,1.22338621588392,0.37404194456924,34,35,-66.2717378735977,-66.2627932424489,4.98205946399074,2.24550898203717,2.86935419143988,2.99771648554781,43.1636726547145,95.1783767035106,6.63475129792917,-71.2493250179313,-66.2672655539406,0.319463909748354,0.18275254786448,6.43476936688981,53,-7.53455300454485,1,0.991830941258337,1,4,0.994272344637867,0.979186471164652,0.994112122396839,1,1,0,0,T56,LOS,LOS,0,0,,,penetration_threshold
