case_name,scenario,polarization,pos_id,x_m,y_m,label,r_CP,a_FP,fp_energy_db,mean_excess_delay_ns,baseline_score,proposed_score,baseline_pred,proposed_pred,baseline_wrong,proposed_wrong,rescued_by_proposed,harmed_by_proposed,score_delta_proposed_minus_baseline
LP_caseC,C,LP,5,3.75,-1.75,1,0.383684276594657,0.122335923585754,-81.7598508748982,6.77460363287419,0.0771792686302992,0.0737063409315636,0,0,1,1,0,0,-0.00347292769873558
LP_caseC,C,LP,6,4.5,-1.75,1,2.82716051762128,0.314088702368619,-74.9858973716005,4.00323898339334,0.554463572080433,0.726923766599136,1,1,0,0,0,0,0.172460194518703
LP_caseC,C,LP,7,5.25,-1.75,1,0.543172598449771,0.137413963620146,-81.9188205360922,6.81659173359734,0.0706379633227176,0.0659921770137802,0,0,1,1,0,0,-0.00464578630893742
LP_caseC,C,LP,8,0.75,-1.25,1,6.06678846638811,0.15924282288601,-76.1775898327118,5.9257289880463,0.439361818332632,0.494654760761587,0,0,1,1,0,0,0.0552929424289552
LP_caseC,C,LP,9,1.5,-1.25,1,1.69289934756358,0.327822761622809,-74.0942548327906,4.67475671734818,0.70395226089395,0.841422889882935,1,1,0,0,0,0,0.137470628988985
LP_caseC,C,LP,10,2.25,-1.25,1,0.974825523472533,0.151462996334887,-74.590536390658,5.16790614842595,0.633694461992731,0.574498307432923,1,1,0,0,0,0,-0.0591961545598086
LP_caseC,C,LP,11,3,-1.25,1,0.669014715544763,0.0909908734978169,-75.3745851657751,14.3499723386237,0.174426380523108,0.170269955988953,0,0,1,1,0,0,-0.00415642453415516
LP_caseC,C,LP,12,3.75,-1.25,1,0.829515979197826,0.25326796721667,-78.1766783327374,7.54123785266986,0.248077015135392,0.391884925932876,0,0,1,1,0,0,0.143807910797484
LP_caseC,C,LP,13,4.5,-1.25,1,1.89204058270186,0.0879744970312687,-80.0791974763174,3.99795616158575,0.212964738249387,0.0838454262457975,0,0,1,1,0,0,-0.129119312003589
LP_caseC,C,LP,14,5.25,-1.25,0,0.592152553283527,0.0916753465516183,-81.7034891118589,7.07675337512401,0.167747728667206,0.177680548884575,0,0,0,0,0,0,0.00993282021736891
LP_caseC,C,LP,15,0.75,-0.75,1,6.89959362365208,0.226814091707686,-77.5776121553215,7.72162126040067,0.19722199785789,0.257189951778614,0,0,1,1,0,0,0.0599679539207245
LP_caseC,C,LP,16,1.5,-0.75,1,1.05725389445566,0.205593113620928,-73.2880056554359,6.05561846239562,0.542912296889529,0.559991802878558,1,1,0,0,0,0,0.0170795059890282
LP_caseC,C,LP,17,2.25,-0.75,1,1.07195016535857,0.217407070387203,-72.0700247951105,4.28923282588514,0.823012740464425,0.821753279841961,1,1,0,0,0,0,-0.00125946062246485
LP_caseC,C,LP,18,3,-0.75,0,0.4727451245265,0.0890871675794576,-77.3324450381292,7.22563799420555,0.317295914101029,0.213447986880433,0,0,0,0,0,0,-0.103847927220596
LP_caseC,C,LP,19,3.75,-0.75,0,5.41178242103245,0.0956673681401026,-80.708838026783,6.25021088049115,0.134574455961433,0.0948205142553328,0,0,0,0,0,0,-0.0397539417061005
LP_caseC,C,LP,20,4.5,-0.75,0,1.07106305828082,0.0804598949223846,-81.6534178858358,7.68100304686678,0.0775151642790633,0.0591844709022675,0,0,0,0,0,0,-0.0183306933767958
LP_caseC,C,LP,21,5.25,-0.75,0,2.85709825415778,0.111806350221174,-81.6863243842107,7.96596762940026,0.115489841157541,0.110326721391096,0,0,0,0,0,0,-0.00516311976644555
LP_caseC,C,LP,23,1.5,-0.25,1,1.87185890065238,0.22547666482867,-71.6218037819477,4.87375090813071,0.786005231140789,0.808491974326089,1,1,0,0,0,0,0.0224867431852995
LP_caseC,C,LP,24,2.25,-0.25,0,6.87134600287911,0.111446925533676,-89.2384088954796,15.8032079582363,0.00196928530889078,0.00783572997680154,0,0,0,0,0,0,0.00586644466791076
LP_caseC,C,LP,25,3,-0.25,0,1.76394174806349,0.131345275740591,-80.4106030425772,6.15750489628871,0.121999438083859,0.118639446163063,0,0,0,0,0,0,-0.00335999192079665
LP_caseC,C,LP,26,3.75,-0.25,0,0.551468365407047,0.0547832543296411,-81.933317956014,6.47902060354859,0.151437745941617,0.10051635775987,0,0,0,0,0,0,-0.0509213881817467
LP_caseC,C,LP,27,4.5,-0.25,0,0.753677663639385,0.0947347346908194,-83.2620292768303,6.56195269944308,0.0789545455579284,0.067248553571027,0,0,0,0,0,0,-0.0117059919869014
LP_caseC,C,LP,28,5.25,-0.25,0,2.63620659996519,0.164570318825416,-82.3575807322224,5.4043589193228,0.112286480366862,0.103916533772825,0,0,0,0,0,0,-0.00836994659403655
LP_caseC,C,LP,29,0.75,0.25,1,0.735010125081803,0.195560361734583,-70.9672648767741,4.80859745334618,1,1,1,1,0,0,0,0,0
LP_caseC,C,LP,30,1.5,0.25,1,1.0451440596954,0.237734798088003,-71.6273020721271,5.54633569953274,0.628831418940426,0.641343370741897,1,1,0,0,0,0,0.012511951801471
LP_caseC,C,LP,31,2.25,0.25,1,0.740928965183583,0.204211391487523,-74.7116099193032,5.72439743539738,0.440140376585504,0.391672492609176,0,0,1,1,0,0,-0.0484678839763279
LP_caseC,C,LP,32,3,0.25,0,0.625833541202467,0.0611346444782295,-77.3471526147141,4.9034775870504,0.429195918282341,0.283943165301571,0,0,0,0,0,0,-0.14525275298077
LP_caseC,C,LP,33,3.75,0.25,0,1.25924762380029,0.0478091135841673,-82.0451118076495,8.32156000730977,0.0601882656747345,0.0593668782741888,0,0,0,0,0,0,-0.000821387400545694
LP_caseC,C,LP,34,4.5,0.25,0,0.138550385575819,0.037277666266094,-83.6882382770032,6.67212872149445,0.0480820724251583,0.0249458332511151,0,0,0,0,0,0,-0.0231362391740432
LP_caseC,C,LP,35,5.25,0.25,0,0.0469802657589557,0.0277238432400678,-82.3984546853629,6.30524129140072,0.137419476377327,0.0762598847495324,0,0,0,0,0,0,-0.0611595916277951
LP_caseC,C,LP,36,0.75,0.75,1,2.2881659687421,0.277436435419026,-71.3809517572281,3.63206247334679,0.898229190779419,0.916388384850888,1,1,0,0,0,0,0.0181591940714699
LP_caseC,C,LP,37,1.5,0.75,1,3.07468499138518,0.327942451895133,-72.7932487922444,5.10606682844742,0.611849069470209,0.734043710962427,1,1,0,0,0,0,0.122194641492219
LP_caseC,C,LP,38,2.25,0.75,1,2.32702331232863,0.294537849151465,-73.7883838011153,4.57327481997314,0.608854887553337,0.760614823115931,1,1,0,0,0,0,0.151759935562594
LP_caseC,C,LP,39,3,0.75,1,6.87547830063414,0.295029706469417,-76.0035912552088,5.43023091603163,0.579371885559514,0.846809788411235,1,1,0,0,0,0,0.267437902851721
LP_caseC,C,LP,40,3.75,0.75,1,2.12308310282145,0.217800694632963,-77.7328315965579,5.72667683424705,0.329985704935335,0.407637805537284,0,0,1,1,0,0,0.0776521006019489
LP_caseC,C,LP,41,4.5,0.75,1,5.81298214531568,0.19301872571194,-72.570783909023,3.48774819637312,0.90626155851047,0.877997855609373,1,1,0,0,0,0,-0.0282637029010971
LP_caseC,C,LP,42,5.25,0.75,1,2.81355235522717,0.36110202043199,-74.5066287186683,4.00547406449384,0.568061103191669,0.858718079816539,1,1,0,0,0,0,0.29065697662487
LP_caseC,C,LP,43,0.75,1.25,1,11.6338472168273,0.253157177656522,-78.592869210455,8.06937920244621,0.0984097212871077,0.133801147311941,0,0,1,1,0,0,0.0353914260248332
LP_caseC,C,LP,44,1.5,1.25,1,15.0452324928395,0.22116095298878,-77.6615135685981,7.32162555170265,0.190448635055075,0.21182411048227,0,0,1,1,0,0,0.021375475427195
LP_caseC,C,LP,45,2.25,1.25,1,1.52256721884826,0.18779156333748,-73.0077941317159,3.96963975810956,0.817174729809908,0.830513350052301,1,1,0,0,0,0,0.0133386202423935
LP_caseC,C,LP,47,3.75,1.25,1,1.72031027930212,0.149686804481175,-74.1074319003801,4.34402627812241,0.689709177174406,0.695132845908477,1,1,0,0,0,0,0.00542366873407096
LP_caseC,C,LP,48,4.5,1.25,1,1.47586323097753,0.260847661707807,-75.1547187802104,4.85081693991299,0.640420811305367,0.79427223177314,1,1,0,0,0,0,0.153851420467774
LP_caseC,C,LP,50,0.75,1.75,1,10.04776909013,0.283103255669464,-80.1142703891928,6.67517264696361,0.0997703570425583,0.221698706241521,0,0,1,1,0,0,0.121928349198963
LP_caseC,C,LP,51,1.5,1.75,0,0.534384597595027,0.129684963342255,-92.3540577604734,13.2095049201873,0.00183150847128461,0.00326309791291017,0,0,0,0,0,0,0.00143158944162557
LP_caseC,C,LP,52,2.25,1.75,0,0.206587106955187,0.177075208190009,-75.9629322579751,5.43316640907838,0.455290969491203,0.414411781916907,0,0,0,0,0,0,-0.0408791875742957
LP_caseC,C,LP,53,3,1.75,1,1.25807594372915,0.264768574738816,-74.3483668454221,3.98044261307669,0.824593357237597,0.87082532974776,1,1,0,0,0,0,0.0462319725101629
LP_caseC,C,LP,54,3.75,1.75,1,1.24370290542994,0.195317700378054,-74.7547790792746,3.39963457483193,0.858874701920836,0.883501458185909,1,1,0,0,0,0,0.0246267562650728
LP_caseC,C,LP,55,4.5,1.75,1,5.33313409488504,0.141906901060381,-80.6564953993692,6.79040173206052,0.140086833351655,0.115637340455165,0,0,1,1,0,0,-0.0244494928964899
LP_caseC,C,LP,56,5.25,1.75,1,6.808820748841,0.247453141086097,-75.5413576600909,3.61190503253319,0.690403285646569,0.751427902758099,1,1,0,0,0,0,0.0610246171115305
