feature_x,feature_y,feature_x_value,feature_y_value,partial_dependence,pd_feature_x,pd_feature_y,interaction_residual
a_FP_RHCP_rx1,gamma_CP_rx2,0.330896142761157,-0.0825034316338479,0.903062996031746,0.653125,0.868139880952381,-0.0485545238095235
a_FP_RHCP_rx1,gamma_CP_rx2,0.343095876136831,-0.0825034316338479,0.903062996031746,0.653125,0.868139880952381,-0.0485545238095235
a_FP_RHCP_rx1,gamma_CP_rx2,0.355295609512504,-0.0825034316338479,0.903062996031746,0.653125,0.868139880952381,-0.0485545238095235
a_FP_RHCP_rx1,gamma_CP_rx2,0.367495342888178,-0.0825034316338479,0.904104662698413,0.653125,0.876994047619048,-0.049372976190476
a_FP_RHCP_rx1,gamma_CP_rx2,0.379695076263852,-0.0825034316338479,0.904104662698413,0.653125,0.876994047619048,-0.049372976190476
a_FP_RHCP_rx1,gamma_CP_rx2,0.391894809639526,-0.0825034316338479,0.904104662698413,0.653125,0.876994047619048,-0.049372976190476
a_FP_RHCP_rx1,gamma_CP_rx2,0.4040945430152,-0.0825034316338479,0.904104662698413,0.653125,0.876994047619048,-0.049372976190476
a_FP_RHCP_rx1,gamma_CP_rx2,0.111300941999028,0.00669769833689773,0.583792162698413,0.647991071428571,0.842581845238095,-0.117143313492063
a_FP_RHCP_rx1,gamma_CP_rx2,0.123500675374702,0.00669769833689773,0.583792162698413,0.647991071428571,0.844367559523809,-0.117143313492063
a_FP_RHCP_rx1,gamma_CP_rx2,0.135700408750375,0.00669769833689773,0.575756448412698,0.647991071428571,0.844367559523809,-0.120045099206349
a_FP_RHCP_rx1,gamma_CP_rx2,0.147900142126049,0.00669769833689773,0.573821924603174,0.647991071428571,0.840275297619048,-0.120045099206349
a_FP_RHCP_rx1,gamma_CP_rx2,0.160099875501723,0.00669769833689773,0.566083829365079,0.647991071428571,0.835141369047619,-0.120045099206349
a_FP_RHCP_rx1,gamma_CP_rx2,0.172299608877397,0.00669769833689773,0.566083829365079,0.647991071428571,0.823608630952381,-0.120045099206349
