label_target,scope,variant_name,repeat_idx,seed,cv_strategy,n_folds,auc,brier_score,accuracy
geometric,B+C,drop_rx1_branch,15,56,stratified_kfold,5,0.877232142857143,0.137708580032756,0.803571428571429
geometric,B+C,drop_rx1_branch,16,57,stratified_kfold,5,0.894451530612245,0.127212746287007,0.821428571428571
geometric,B+C,drop_rx1_branch,17,58,stratified_kfold,5,0.890625,0.133586660006646,0.821428571428571
geometric,B+C,drop_rx1_branch,18,59,stratified_kfold,5,0.862244897959184,0.146212845864878,0.8125
geometric,B+C,drop_rx1_branch,19,60,stratified_kfold,5,0.888711734693877,0.128024161525618,0.830357142857143
geometric,B+C,drop_rx1_branch,20,61,stratified_kfold,5,0.893813775510204,0.127904682986247,0.830357142857143
geometric,B+C,drop_rx2_branch,1,42,stratified_kfold,5,0.900510204081633,0.126053028942984,0.830357142857143
geometric,B+C,drop_rx2_branch,2,43,stratified_kfold,5,0.89827806122449,0.128361652842408,0.821428571428571
geometric,B+C,drop_rx2_branch,3,44,stratified_kfold,5,0.903698979591837,0.124395971288399,0.848214285714286
geometric,B+C,drop_rx2_branch,4,45,stratified_kfold,5,0.883928571428571,0.138081887753793,0.8125
geometric,B+C,drop_rx2_branch,5,46,stratified_kfold,5,0.891581632653061,0.131167332173014,0.821428571428571
geometric,B+C,drop_rx2_branch,6,47,stratified_kfold,5,0.905293367346939,0.123969183353987,0.848214285714286
geometric,B+C,drop_rx2_branch,7,48,stratified_kfold,5,0.891900510204082,0.133098157631293,0.830357142857143
geometric,B+C,drop_rx2_branch,8,49,stratified_kfold,5,0.876275510204082,0.142793081502988,0.794642857142857
geometric,B+C,drop_rx2_branch,9,50,stratified_kfold,5,0.898915816326531,0.128241605027341,0.830357142857143
geometric,B+C,drop_rx2_branch,10,51,stratified_kfold,5,0.887436224489796,0.13328075302848,0.803571428571429
geometric,B+C,drop_rx2_branch,11,52,stratified_kfold,5,0.905612244897959,0.122521136301998,0.857142857142857
geometric,B+C,drop_rx2_branch,12,53,stratified_kfold,5,0.894132653061225,0.133152720246845,0.830357142857143
geometric,B+C,drop_rx2_branch,13,54,stratified_kfold,5,0.901466836734694,0.126151246508619,0.848214285714286
geometric,B+C,drop_rx2_branch,14,55,stratified_kfold,5,0.892219387755102,0.132607340202005,0.821428571428571
geometric,B+C,drop_rx2_branch,15,56,stratified_kfold,5,0.894770408163265,0.130761660999651,0.830357142857143
geometric,B+C,drop_rx2_branch,16,57,stratified_kfold,5,0.903380102040816,0.12517092362864,0.875
geometric,B+C,drop_rx2_branch,17,58,stratified_kfold,5,0.889030612244898,0.132980203213389,0.8125
geometric,B+C,drop_rx2_branch,18,59,stratified_kfold,5,0.871811224489796,0.140840287407531,0.803571428571429
geometric,B+C,drop_rx2_branch,19,60,stratified_kfold,5,0.893176020408163,0.130092027010889,0.839285714285714
geometric,B+C,drop_rx2_branch,20,61,stratified_kfold,5,0.874362244897959,0.142353719706545,0.794642857142857
geometric,B+C,drop_lhcp_pair,1,42,stratified_kfold,5,0.910714285714285,0.119910852872218,0.848214285714286
geometric,B+C,drop_lhcp_pair,2,43,stratified_kfold,5,0.890306122448979,0.131826506829588,0.830357142857143
geometric,B+C,drop_lhcp_pair,3,44,stratified_kfold,5,0.900191326530612,0.126030183380023,0.830357142857143
geometric,B+C,drop_lhcp_pair,4,45,stratified_kfold,5,0.887755102040816,0.133358980940529,0.830357142857143
geometric,B+C,drop_lhcp_pair,5,46,stratified_kfold,5,0.881058673469388,0.13662709320107,0.821428571428571
geometric,B+C,drop_lhcp_pair,6,47,stratified_kfold,5,0.891581632653061,0.129335704412785,0.839285714285714
geometric,B+C,drop_lhcp_pair,7,48,stratified_kfold,5,0.891581632653061,0.129856129870306,0.839285714285714
geometric,B+C,drop_lhcp_pair,8,49,stratified_kfold,5,0.868622448979592,0.145576884199974,0.821428571428571
geometric,B+C,drop_lhcp_pair,9,50,stratified_kfold,5,0.891900510204081,0.130806721874589,0.8125
geometric,B+C,drop_lhcp_pair,10,51,stratified_kfold,5,0.900510204081632,0.123734491469528,0.848214285714286
geometric,B+C,drop_lhcp_pair,11,52,stratified_kfold,5,0.89827806122449,0.126760879693415,0.830357142857143
geometric,B+C,drop_lhcp_pair,12,53,stratified_kfold,5,0.896045918367347,0.128769784061525,0.821428571428571
geometric,B+C,drop_lhcp_pair,13,54,stratified_kfold,5,0.901785714285714,0.125647821504663,0.8125
geometric,B+C,drop_lhcp_pair,14,55,stratified_kfold,5,0.884885204081633,0.133357200340971,0.839285714285714
geometric,B+C,drop_lhcp_pair,15,56,stratified_kfold,5,0.888073979591837,0.136169328057006,0.803571428571429
geometric,B+C,drop_lhcp_pair,16,57,stratified_kfold,5,0.893813775510204,0.131090027879017,0.821428571428571
geometric,B+C,drop_lhcp_pair,17,58,stratified_kfold,5,0.880420918367347,0.139347196283589,0.821428571428571
geometric,B+C,drop_lhcp_pair,18,59,stratified_kfold,5,0.863839285714286,0.148150655914247,0.821428571428571
geometric,B+C,drop_lhcp_pair,19,60,stratified_kfold,5,0.884247448979592,0.132083530614781,0.830357142857143
geometric,B+C,drop_lhcp_pair,20,61,stratified_kfold,5,0.881377551020408,0.138077164044173,0.8125
geometric,B+C,drop_rhcp_pair,1,42,stratified_kfold,5,0.905293367346939,0.114792209999145,0.839285714285714
geometric,B+C,drop_rhcp_pair,2,43,stratified_kfold,5,0.911989795918367,0.109866687356471,0.866071428571429
geometric,B+C,drop_rhcp_pair,3,44,stratified_kfold,5,0.909438775510204,0.110531833323223,0.875
geometric,B+C,drop_rhcp_pair,4,45,stratified_kfold,5,0.897321428571428,0.118237035525021,0.875
geometric,B+C,drop_rhcp_pair,5,46,stratified_kfold,5,0.907206632653061,0.11444784941694,0.866071428571429
geometric,B+C,drop_rhcp_pair,6,47,stratified_kfold,5,0.907206632653061,0.114211188666737,0.866071428571429
geometric,B+C,drop_rhcp_pair,7,48,stratified_kfold,5,0.903698979591837,0.117303333059051,0.839285714285714
geometric,B+C,drop_rhcp_pair,8,49,stratified_kfold,5,0.883290816326531,0.133783499897032,0.803571428571429
geometric,B+C,drop_rhcp_pair,9,50,stratified_kfold,5,0.905931122448979,0.117244349261131,0.857142857142857
geometric,B+C,drop_rhcp_pair,10,51,stratified_kfold,5,0.912308673469388,0.107999776110808,0.875
geometric,B+C,drop_rhcp_pair,11,52,stratified_kfold,5,0.912308673469387,0.110899502485052,0.866071428571429
geometric,B+C,drop_rhcp_pair,12,53,stratified_kfold,5,0.904655612244898,0.115549505432166,0.848214285714286
geometric,B+C,drop_rhcp_pair,13,54,stratified_kfold,5,0.915497448979592,0.106876580530168,0.866071428571429
geometric,B+C,drop_rhcp_pair,14,55,stratified_kfold,5,0.902742346938775,0.121086961875275,0.848214285714286
geometric,B+C,drop_rhcp_pair,15,56,stratified_kfold,5,0.89859693877551,0.123791047559604,0.821428571428571
geometric,B+C,drop_rhcp_pair,16,57,stratified_kfold,5,0.904974489795918,0.110787780034337,0.875
geometric,B+C,drop_rhcp_pair,17,58,stratified_kfold,5,0.89891581632653,0.11994360634072,0.866071428571429
geometric,B+C,drop_rhcp_pair,18,59,stratified_kfold,5,0.889030612244898,0.1247223974973,0.857142857142857
geometric,B+C,drop_rhcp_pair,19,60,stratified_kfold,5,0.904655612244898,0.114018718594082,0.866071428571429
geometric,B+C,drop_rhcp_pair,20,61,stratified_kfold,5,0.904336734693877,0.117399846248501,0.857142857142857
geometric,B+C,drop_a_fp_all,1,42,stratified_kfold,5,0.905293367346939,0.121408773522341,0.830357142857143
geometric,B+C,drop_a_fp_all,2,43,stratified_kfold,5,0.897640306122449,0.127295539528807,0.830357142857143
geometric,B+C,drop_a_fp_all,3,44,stratified_kfold,5,0.905931122448979,0.12266544248757,0.821428571428571
geometric,B+C,drop_a_fp_all,4,45,stratified_kfold,5,0.894770408163265,0.130348235799179,0.830357142857143
geometric,B+C,drop_a_fp_all,5,46,stratified_kfold,5,0.901466836734694,0.124734423246086,0.821428571428571
geometric,B+C,drop_a_fp_all,6,47,stratified_kfold,5,0.895089285714286,0.127907432228648,0.830357142857143
geometric,B+C,drop_a_fp_all,7,48,stratified_kfold,5,0.896364795918367,0.128602095804939,0.830357142857143
geometric,B+C,drop_a_fp_all,8,49,stratified_kfold,5,0.878188775510204,0.140558936360926,0.821428571428571
geometric,B+C,drop_a_fp_all,9,50,stratified_kfold,5,0.89891581632653,0.12792662491023,0.8125
geometric,B+C,drop_a_fp_all,10,51,stratified_kfold,5,0.905612244897959,0.121120379766776,0.848214285714286
geometric,B+C,drop_a_fp_all,11,52,stratified_kfold,5,0.899553571428571,0.126236321366265,0.8125
geometric,B+C,drop_a_fp_all,12,53,stratified_kfold,5,0.903698979591837,0.123593031849985,0.848214285714286
geometric,B+C,drop_a_fp_all,13,54,stratified_kfold,5,0.912308673469388,0.117291487337122,0.839285714285714
geometric,B+C,drop_a_fp_all,14,55,stratified_kfold,5,0.895727040816326,0.129218347828813,0.821428571428571
geometric,B+C,drop_a_fp_all,15,56,stratified_kfold,5,0.896683673469388,0.129235880500436,0.821428571428571
geometric,B+C,drop_a_fp_all,16,57,stratified_kfold,5,0.903380102040816,0.122421082975962,0.839285714285714
geometric,B+C,drop_a_fp_all,17,58,stratified_kfold,5,0.89094387755102,0.132896181282815,0.8125
geometric,B+C,drop_a_fp_all,18,59,stratified_kfold,5,0.877869897959183,0.139036990314388,0.8125
geometric,B+C,drop_a_fp_all,19,60,stratified_kfold,5,0.889987244897959,0.129712170908352,0.839285714285714
geometric,B+C,drop_a_fp_all,20,61,stratified_kfold,5,0.893813775510204,0.129992703298766,0.821428571428571
