label_mode,scope,feature_name,x_m,y_m,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag,n_points_at_coord
material_class,C,a_FP_LHCP_rx1,2.25,-1.75,0.653846153846154,0.653846153846154,15,13,2,2,1,1
material_class,C,a_FP_LHCP_rx1,2.25,-1.25,0.5,0.5,15,12,3,3,1,1
material_class,C,a_FP_LHCP_rx1,2.25,-0.75,0.681818181818182,0.681818181818182,15,11,4,4,1,1
material_class,C,a_FP_LHCP_rx1,2.25,-0.25,0.704545454545455,0.704545454545455,15,11,4,4,1,1
material_class,C,a_FP_LHCP_rx1,2.25,0.25,0.659090909090909,0.659090909090909,15,11,4,4,1,1
material_class,C,a_FP_LHCP_rx1,2.25,0.75,0.54,0.54,15,10,5,5,0,1
material_class,C,a_FP_LHCP_rx1,2.25,1.25,0.636363636363636,0.636363636363636,15,11,4,4,1,1
material_class,C,a_FP_LHCP_rx1,2.25,1.75,0.653846153846154,0.653846153846154,15,13,2,2,1,1
material_class,C,a_FP_LHCP_rx1,3,-1.75,0.454545454545455,0.545454545454545,15,11,4,4,1,1
material_class,C,a_FP_LHCP_rx1,3,-1.25,0.648148148148148,0.648148148148148,15,9,6,6,0,1
material_class,C,a_FP_LHCP_rx1,3,-0.75,0.696428571428572,0.696428571428572,15,8,7,7,0,1
material_class,C,a_FP_LHCP_rx1,3,-0.25,0.732142857142857,0.732142857142857,15,8,7,7,0,1
material_class,C,a_FP_LHCP_rx1,3,0.25,0.732142857142857,0.732142857142857,15,8,7,7,0,1
material_class,C,a_FP_LHCP_rx1,3,0.75,0.62962962962963,0.62962962962963,15,9,6,6,0,1
material_class,C,a_FP_LHCP_rx1,3,1.25,0.704545454545455,0.704545454545455,15,11,4,4,1,1
material_class,C,a_FP_LHCP_rx1,3,1.75,0.638888888888889,0.638888888888889,15,12,3,3,1,1
material_class,C,a_FP_LHCP_rx1,3.75,-1.75,0.722222222222222,0.722222222222222,15,9,6,6,0,1
material_class,C,a_FP_LHCP_rx1,3.75,-1.25,0.803571428571429,0.803571428571429,15,7,8,7,0,1
material_class,C,a_FP_LHCP_rx1,3.75,-0.75,0.814814814814815,0.814814814814815,15,6,9,6,0,1
material_class,C,a_FP_LHCP_rx1,3.75,-0.25,0.851851851851852,0.851851851851852,15,6,9,6,0,1
material_class,C,a_FP_LHCP_rx1,3.75,0.25,0.888888888888889,0.888888888888889,15,6,9,6,0,1
material_class,C,a_FP_LHCP_rx1,3.75,0.75,0.777777777777778,0.777777777777778,15,9,6,6,0,1
material_class,C,a_FP_LHCP_rx1,3.75,1.25,0.863636363636364,0.863636363636364,15,11,4,4,1,1
material_class,C,a_FP_LHCP_rx1,3.75,1.75,0.861111111111111,0.861111111111111,15,12,3,3,1,1
material_class,C,a_FP_LHCP_rx1,4.5,-1.75,0.660714285714286,0.660714285714286,15,7,8,7,0,1
material_class,C,a_FP_LHCP_rx1,4.5,-1.25,0.660714285714286,0.660714285714286,15,7,8,7,0,1
material_class,C,a_FP_LHCP_rx1,4.5,-0.75,0.74,0.74,15,5,10,5,0,1
material_class,C,a_FP_LHCP_rx1,4.5,-0.25,0.9,0.9,15,5,10,5,0,1
material_class,C,a_FP_LHCP_rx1,4.5,0.25,0.796296296296296,0.796296296296296,15,6,9,6,0,1
material_class,C,a_FP_LHCP_rx1,4.5,0.75,0.833333333333333,0.833333333333333,15,9,6,6,0,1
material_class,C,a_FP_LHCP_rx1,4.5,1.25,0.931818181818182,0.931818181818182,15,11,4,4,1,1
material_class,C,a_FP_LHCP_rx1,4.5,1.75,0.944444444444444,0.944444444444444,15,12,3,3,1,1
material_class,C,a_FP_LHCP_rx1,5.25,-1.75,0.703703703703704,0.703703703703704,15,6,9,6,0,1
material_class,C,a_FP_LHCP_rx1,5.25,-1.25,0.759259259259259,0.759259259259259,15,6,9,6,0,1
material_class,C,a_FP_LHCP_rx1,5.25,-0.75,0.796296296296296,0.796296296296296,15,6,9,6,0,1
material_class,C,a_FP_LHCP_rx1,5.25,-0.25,0.66,0.66,15,5,10,5,0,1
material_class,C,a_FP_LHCP_rx1,5.25,0.25,0.833333333333333,0.833333333333333,15,6,9,6,0,1
material_class,C,a_FP_LHCP_rx1,5.25,0.75,0.803571428571429,0.803571428571429,15,8,7,7,0,1
material_class,C,a_FP_LHCP_rx1,5.25,1.25,0.777777777777778,0.777777777777778,15,9,6,6,0,1
material_class,C,a_FP_LHCP_rx1,5.25,1.75,0.8,0.8,15,10,5,5,0,1
material_class,C,a_FP_RHCP_rx2,0.75,-1.75,0.357142857142857,0.642857142857143,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx2,0.75,-1.25,0.357142857142857,0.642857142857143,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx2,0.75,-0.75,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx2,0.75,-0.25,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx2,0.75,0.25,0.428571428571429,0.571428571428571,15,14,1,1,1,1
material_class,C,a_FP_RHCP_rx2,0.75,0.75,1,1,15,14,1,1,1,1
