label_mode,scope,feature_name,sample_id,scenario,x_m,y_m,label,feature_value,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag
geometric_class,C,a_FP_RHCP_rx1,75,C,3.75,-0.75,0,0.228562913848373,0.692307692307692,0.692307692307692,30,4,26,4,1
geometric_class,C,a_FP_RHCP_rx1,76,C,4.5,-0.75,0,0.12775303246834,0.641975308641975,0.641975308641975,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,77,C,5.25,-0.75,0,0.224699746980788,0.666666666666667,0.666666666666667,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,78,C,0.75,-0.25,1,0.275335626052067,0.712962962962963,0.712962962962963,30,18,12,12,0
geometric_class,C,a_FP_RHCP_rx1,79,C,1.5,-0.25,1,0.377719226305636,0.680555555555555,0.680555555555555,30,18,12,12,0
geometric_class,C,a_FP_RHCP_rx1,80,C,2.25,-0.25,0,0.30776382790948,0.746666666666667,0.746666666666667,30,15,15,15,0
geometric_class,C,a_FP_RHCP_rx1,81,C,3,-0.25,0,0.316585228771544,0.814814814814815,0.814814814814815,30,9,21,9,0
geometric_class,C,a_FP_RHCP_rx1,82,C,3.75,-0.25,0,0.0701755046027115,0.634615384615385,0.634615384615385,30,4,26,4,1
geometric_class,C,a_FP_RHCP_rx1,83,C,4.5,-0.25,0,0.0565539251282476,0.654320987654321,0.654320987654321,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,84,C,5.25,-0.25,0,0.138264803845199,0.666666666666667,0.666666666666667,30,3,27,3,1
geometric_class,C,a_FP_RHCP_rx1,85,C,0.75,0.25,1,0.309825120455414,0.62962962962963,0.62962962962963,30,18,12,12,0
geometric_class,C,a_FP_RHCP_rx1,86,C,1.5,0.25,1,0.366823559812725,0.583333333333333,0.583333333333333,30,18,12,12,0
geometric_class,C,a_FP_RHCP_rx1,87,C,2.25,0.25,1,0.304468288715191,0.691964285714286,0.691964285714286,30,14,16,14,0
