label_mode,scope,feature_name,sample_id,scenario,x_m,y_m,label,feature_value,local_raw_auc,local_effective_auc,n_local,n_los_local,n_nlos_local,min_class_local,unstable_flag
material_class,B+C,gamma_CP_rx1,66,C,2.25,-1.25,1,0.483455583870976,0.666666666666667,0.666666666666667,30,27,3,3,1
material_class,B+C,gamma_CP_rx1,67,C,3,-1.25,1,0.311286406930924,0.618055555555556,0.618055555555556,30,24,6,6,0
material_class,B+C,gamma_CP_rx1,68,C,3.75,-1.25,1,0.342328764327052,0.761363636363636,0.761363636363636,30,22,8,8,0
material_class,B+C,gamma_CP_rx1,69,C,4.5,-1.25,1,0.530459104588135,0.793650793650794,0.793650793650794,30,21,9,9,0
material_class,B+C,gamma_CP_rx1,70,C,5.25,-1.25,0,-0.110182621197291,0.765,0.765,30,20,10,10,0
material_class,B+C,gamma_CP_rx1,71,C,0.75,-0.75,1,0.141205545395562,0.724137931034483,0.724137931034483,30,29,1,1,1
material_class,B+C,gamma_CP_rx1,72,C,1.5,-0.75,1,0.095665902498196,0.724137931034483,0.724137931034483,30,29,1,1,1
material_class,B+C,gamma_CP_rx1,73,C,2.25,-0.75,1,0.371573838843188,0.528846153846154,0.528846153846154,30,26,4,4,1
material_class,B+C,gamma_CP_rx1,74,C,3,-0.75,0,0.520740407174521,0.683229813664596,0.683229813664596,30,23,7,7,0
material_class,B+C,gamma_CP_rx1,75,C,3.75,-0.75,0,-0.176802601981556,0.597883597883598,0.597883597883598,30,21,9,9,0
material_class,B+C,gamma_CP_rx1,76,C,4.5,-0.75,0,-0.000106929456278776,0.755980861244019,0.755980861244019,30,19,11,11,0
material_class,B+C,gamma_CP_rx1,77,C,5.25,-0.75,0,-0.586169464805825,0.795,0.795,30,20,10,10,0
material_class,B+C,gamma_CP_rx1,78,C,0.75,-0.25,1,0.317158147212878,0.758620689655172,0.758620689655172,30,29,1,1,1
material_class,B+C,gamma_CP_rx1,79,C,1.5,-0.25,1,0.576117400445452,0.724137931034483,0.724137931034483,30,29,1,1,1
material_class,B+C,gamma_CP_rx1,80,C,2.25,-0.25,0,0.335441791856862,0.605769230769231,0.605769230769231,30,26,4,4,1
material_class,B+C,gamma_CP_rx1,81,C,3,-0.25,0,0.275691171488144,0.77639751552795,0.77639751552795,30,23,7,7,0
material_class,B+C,gamma_CP_rx1,82,C,3.75,-0.25,0,-0.55726097413482,0.714285714285714,0.714285714285714,30,21,9,9,0
material_class,B+C,gamma_CP_rx1,83,C,4.5,-0.25,0,-0.528886326676406,0.85,0.85,30,20,10,10,0
material_class,B+C,gamma_CP_rx1,84,C,5.25,-0.25,0,-0.642434587628712,0.818181818181818,0.818181818181818,30,19,11,11,0
material_class,B+C,gamma_CP_rx1,85,C,0.75,0.25,1,1.24313152574727,0.689655172413793,0.689655172413793,30,29,1,1,1
material_class,B+C,gamma_CP_rx1,86,C,1.5,0.25,1,0.73111164288902,0.758620689655172,0.758620689655172,30,29,1,1,1
material_class,B+C,gamma_CP_rx1,87,C,2.25,0.25,1,0.468835150742025,0.730769230769231,0.730769230769231,30,26,4,4,1
material_class,B+C,gamma_CP_rx1,88,C,3,0.25,0,0.704420047045299,0.863354037267081,0.863354037267081,30,23,7,7,0
material_class,B+C,gamma_CP_rx1,89,C,3.75,0.25,0,-0.127353282982088,0.82010582010582,0.82010582010582,30,21,9,9,0
material_class,B+C,gamma_CP_rx1,90,C,4.5,0.25,0,1.07877491693368,0.862433862433862,0.862433862433862,30,21,9,9,0
material_class,B+C,gamma_CP_rx1,91,C,5.25,0.25,0,0.449268351565484,0.846560846560847,0.846560846560847,30,21,9,9,0
material_class,B+C,gamma_CP_rx1,92,C,0.75,0.75,1,0.874112057867427,1,1,30,29,1,1,1
material_class,B+C,gamma_CP_rx1,93,C,1.5,0.75,1,1.29381046526838,0.62962962962963,0.62962962962963,30,27,3,3,1
material_class,B+C,gamma_CP_rx1,94,C,2.25,0.75,1,1.24356260726635,0.752,0.752,30,25,5,5,0
material_class,B+C,gamma_CP_rx1,95,C,3,0.75,1,1.05007613149997,0.784722222222222,0.784722222222222,30,24,6,6,0
material_class,B+C,gamma_CP_rx1,96,C,3.75,0.75,1,0.895322168443915,0.840277777777778,0.840277777777778,30,24,6,6,0
material_class,B+C,gamma_CP_rx1,97,C,4.5,0.75,1,0.607571510053505,0.847222222222222,0.847222222222222,30,24,6,6,0
