case_name,scenario,polarization,pos_id,x_m,y_m,label,r_CP,a_FP,fp_energy_db,mean_excess_delay_ns,baseline_score,proposed_score,baseline_pred,proposed_pred,baseline_wrong,proposed_wrong,rescued_by_proposed,harmed_by_proposed,score_delta_proposed_minus_baseline
CP_caseC,C,CP,35,5.25,0.25,0,0.456557278931955,0.181177797032219,-77.8712932316727,6.71360140092446,0.277835158303088,0.250124716340109,0,0,0,0,0,0,-0.027710441962979
CP_caseC,C,CP,36,0.75,0.75,1,6.87872313050411,0.29724701585463,-66.6841764686903,2.59952819890349,0.755881468833886,0.777709083899925,1,1,0,0,0,0,0.0218276150660386
CP_caseC,C,CP,37,1.5,0.75,1,13.664061753103,0.402527363595225,-66.8881085395982,2.70765275672456,0.783894949181533,0.843836838930593,1,1,0,0,0,0,0.0599418897490597
CP_caseC,C,CP,38,2.25,0.75,1,7.1589112070401,0.382433790738892,-66.81497303546,2.76508870692462,0.766548765904666,0.802653371173721,1,1,0,0,0,0,0.0361046052690546
CP_caseC,C,CP,39,3,0.75,0,5.40969787468101,0.424920161557154,-68.0180005618083,3.11219697832592,0.72683824537665,0.760490129470011,1,1,1,1,0,0,0.0336518840933608
CP_caseC,C,CP,40,3.75,0.75,0,3.59250495415604,0.294454956601658,-70.7001483909127,3.54080042951103,0.615268396806505,0.595540209205186,1,1,1,1,0,0,-0.0197281876013194
CP_caseC,C,CP,42,5.25,0.75,1,1.28175979671198,0.412677389639336,-69.154775816005,3.11274567169996,0.479250252216462,0.440196711080678,0,0,1,1,0,0,-0.0390535411357835
CP_caseC,C,CP,43,0.75,1.25,1,18.7902909894061,0.29206713930726,-70.3097139222292,5.36522599256444,0.699529971987239,0.764123491045534,1,1,0,0,0,0,0.0645935190582957
CP_caseC,C,CP,44,1.5,1.25,1,75.8240063633999,0.3188196246588,-71.5423594803466,5.49978089494131,0.567124027637336,0.920963312825058,1,1,0,0,0,0,0.353839285187722
CP_caseC,C,CP,45,2.25,1.25,1,9.02020063354536,0.364716433421239,-67.5228384499093,2.43273016161542,0.783921073529695,0.80374665580843,1,1,0,0,0,0,0.0198255822787352
CP_caseC,C,CP,46,3,1.25,0,16.2319458347128,0.40452717568878,-70.4392926478498,3.9086672600427,0.735832143703537,0.816350467149684,1,1,1,1,0,0,0.0805183234461476
CP_caseC,C,CP,47,3.75,1.25,0,7.00960880895392,0.323709270715994,-70.4573156908037,4.11752536370699,0.573660215988288,0.598700530999317,1,1,1,1,0,0,0.0250403150110292
CP_caseC,C,CP,48,4.5,1.25,0,4.7385485949767,0.398473860298011,-69.7793308866018,3.23169719168792,0.766838689511642,0.779283172690261,1,1,1,1,0,0,0.0124444831786192
CP_caseC,C,CP,49,5.25,1.25,0,0.190665069560638,0.0938033791950247,-79.1083217766392,8.05295172402535,0.241825427903349,0.193835912252609,0,0,0,0,0,0,-0.0479895156507397
CP_caseC,C,CP,50,0.75,1.75,1,34.26406493907,0.357356354927901,-73.2240165693738,5.8394609046182,0.563920759246081,0.703693368010624,1,1,0,0,0,0,0.139772608764544
CP_caseC,C,CP,51,1.5,1.75,0,1.8258535005658,0.120243115579587,-92.1111161114243,12.2442560039579,0.0731153682212584,0.0517245186551673,0,0,0,0,0,0,-0.021390849566091
CP_caseC,C,CP,53,3,1.75,0,15.1422130309266,0.369479671344478,-72.5226314454345,4.43679778564703,0.597412574980551,0.639732977009502,1,1,1,1,0,0,0.0423204020289506
